Algorithm,ImputerNum,ImputerCat,Imbalance,Metrics,Score
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-FP,41.0
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-FP,65.0
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-FP,62.0
KNN,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-FP,74.0
SVM,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-FP,54.0
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-FP,41.0
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-FP,63.0
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-FP,62.0
KNN,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-FP,74.0
SVM,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-FP,54.0
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-FP,47.0
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-FP,60.0
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-FP,76.0
KNN,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-FP,78.0
SVM,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-FP,48.0
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-TN,1700.0
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-TN,1680.0
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-TN,1679.0
KNN,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-TN,1667.0
SVM,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-TN,1687.0
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-TN,1700.0
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-TN,1681.0
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-TN,1679.0
KNN,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-TN,1667.0
SVM,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-TN,1687.0
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-TN,1700.0
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-TN,1675.0
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-TN,1679.0
KNN,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-TN,1667.0
SVM,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-TN,1687.0
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-TN,1700.0
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-TN,1675.0
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-TN,1679.0
KNN,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-TN,1667.0
SVM,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-TN,1687.0
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-TN,1700.0
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-TN,1676.0
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-TN,1679.0
KNN,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-TN,1667.0
SVM,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-TN,1687.0
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-TN,1700.0
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-TN,1678.0
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-TN,1679.0
KNN,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-TN,1667.0
SVM,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-TN,1687.0
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-TN,1705.0
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-TN,1692.0
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-TN,1676.0
KNN,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-TN,1674.0
SVM,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-TN,1704.0
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-FN,44.0
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-FN,47.0
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-FN,152.0
KNN,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-FN,44.0
SVM,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-FN,24.0
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-FN,44.0
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-FN,48.0
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-FN,152.0
KNN,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-FN,44.0
SVM,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-FN,24.0
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-FN,44.0
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-FN,48.0
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-FN,152.0
KNN,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-FN,44.0
SVM,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-FN,24.0
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-FN,44.0
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-FN,46.0
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-FN,152.0
KNN,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-FN,44.0
SVM,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-FN,24.0
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-FN,44.0
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-FN,45.0
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-FN,152.0
KNN,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-FN,44.0
SVM,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-FN,24.0
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-FN,44.0
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-FN,43.0
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-FN,152.0
KNN,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-FN,44.0
SVM,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-FN,24.0
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-FN,49.0
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-FN,45.0
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-FN,147.0
KNN,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-FN,34.0
SVM,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-FN,34.0
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-Recall,0.9748715019988577
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-Recall,0.9731581953169617
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-Recall,0.9131924614505996
KNN,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-Recall,0.9748715019988577
SVM,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-Recall,0.9862935465448315
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-Recall,0.9748715019988577
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-Recall,0.9725870930896631
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-Recall,0.9131924614505996
KNN,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-Recall,0.9748715019988577
SVM,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-Recall,0.9862935465448315
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-Recall,0.9748715019988577
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-Recall,0.9725870930896631
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-Recall,0.9131924614505996
KNN,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-Recall,0.9748715019988577
SVM,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-Recall,0.9862935465448315
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-Recall,0.9748715019988577
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-Recall,0.9737292975442604
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-Recall,0.9131924614505996
KNN,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-Recall,0.9748715019988577
SVM,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-Recall,0.9862935465448315
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-Recall,0.9748715019988577
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-Recall,0.9743003997715591
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-Recall,0.9131924614505996
KNN,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-Recall,0.9748715019988577
SVM,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-Recall,0.9862935465448315
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-Recall,0.9748715019988577
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-Recall,0.9754426042261565
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-Recall,0.9131924614505996
KNN,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-Recall,0.9748715019988577
SVM,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-Recall,0.9862935465448315
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-Recall,0.9718390804597701
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-Recall,0.9741379310344828
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-Recall,0.9155172413793103
KNN,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-Recall,0.9804597701149426
SVM,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-Recall,0.9804597701149426
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-Precision,0.9765446224256293
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-Precision,0.9654390934844193
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-Precision,0.962673088500903
KNN,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-Precision,0.9584503088152723
SVM,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-Precision,0.9696799550814149
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-Precision,0.9765446224256293
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-Precision,0.9659671015314805
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-Precision,0.962673088500903
KNN,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-Precision,0.9584503088152723
SVM,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-Precision,0.9696799550814149
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-Precision,0.9765446224256293
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-Precision,0.9626907857546636
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-Precision,0.962673088500903
KNN,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-Precision,0.9584503088152723
SVM,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-Precision,0.9696799550814149
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-Precision,0.9765446224256293
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-Precision,0.9627329192546584
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-Precision,0.962673088500903
KNN,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-Precision,0.9584503088152723
SVM,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-Precision,0.9696799550814149
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-Precision,0.9765446224256293
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-Precision,0.9632975719932242
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-Precision,0.962673088500903
KNN,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-Precision,0.9584503088152723
SVM,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-Precision,0.9696799550814149
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-Precision,0.9765446224256293
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-Precision,0.9644268774703557
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-Precision,0.962673088500903
KNN,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-Precision,0.9584503088152723
SVM,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-Precision,0.9696799550814149
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-Precision,0.9729574223245109
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-Precision,0.9658119658119658
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-Precision,0.9544637507489515
KNN,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-Precision,0.9562780269058296
SVM,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-Precision,0.9726339794754846
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-FalseNegativeRate,0.03
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-FalseNegativeRate,0.03
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-FalseNegativeRate,0.09
KNN,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-FalseNegativeRate,0.03
SVM,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-FalseNegativeRate,0.01
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-FalseNegativeRate,0.03
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-FalseNegativeRate,0.03
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-FalseNegativeRate,0.09
KNN,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-FalseNegativeRate,0.03
SVM,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-FalseNegativeRate,0.01
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-FalseNegativeRate,0.03
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-FalseNegativeRate,0.03
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-FalseNegativeRate,0.09
KNN,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-FalseNegativeRate,0.03
SVM,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-FalseNegativeRate,0.01
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-FalseNegativeRate,0.03
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-FalseNegativeRate,0.03
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-FalseNegativeRate,0.09
KNN,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-FalseNegativeRate,0.03
SVM,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-FalseNegativeRate,0.01
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-FalseNegativeRate,0.03
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-FalseNegativeRate,0.03
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-FalseNegativeRate,0.09
KNN,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-FalseNegativeRate,0.03
SVM,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-FalseNegativeRate,0.01
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-FalseNegativeRate,0.03
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-FalseNegativeRate,0.02
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-FalseNegativeRate,0.09
KNN,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-FalseNegativeRate,0.03
SVM,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-FalseNegativeRate,0.01
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-FalseNegativeRate,0.03
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-FalseNegativeRate,0.03
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-FalseNegativeRate,0.08
KNN,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-FalseNegativeRate,0.02
SVM,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-FalseNegativeRate,0.02
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-FalsePositiveRate,0.02
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-FalsePositiveRate,0.04
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-FalsePositiveRate,0.04
KNN,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-FalsePositiveRate,0.04
SVM,SimpleImputer_mean,SimpleImputer_mode,SMOTE,Test-FalsePositiveRate,0.03
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-FalsePositiveRate,0.02
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-FalsePositiveRate,0.03
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-FalsePositiveRate,0.04
KNN,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-FalsePositiveRate,0.04
SVM,SimpleImputer_mean,SimpleImputer_mode,ADASYN,Test-FalsePositiveRate,0.03
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-FalsePositiveRate,0.02
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-FalsePositiveRate,0.04
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-FalsePositiveRate,0.04
KNN,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-FalsePositiveRate,0.04
SVM,SimpleImputer_mean,SimpleImputer_mode,BorderlineSMOTE,Test-FalsePositiveRate,0.03
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-FalsePositiveRate,0.02
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-FalsePositiveRate,0.04
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-FalsePositiveRate,0.04
KNN,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-FalsePositiveRate,0.04
SVM,SimpleImputer_mean,SimpleImputer_mode,KMeansSMOTE,Test-FalsePositiveRate,0.03
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-FalsePositiveRate,0.02
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-FalsePositiveRate,0.04
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-FalsePositiveRate,0.04
KNN,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-FalsePositiveRate,0.04
SVM,SimpleImputer_mean,SimpleImputer_mode,RandomOverSampler,Test-FalsePositiveRate,0.03
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-FalsePositiveRate,0.02
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-FalsePositiveRate,0.04
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-FalsePositiveRate,0.04
KNN,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-FalsePositiveRate,0.04
SVM,SimpleImputer_mean,SimpleImputer_mode,SVMSMOTE,Test-FalsePositiveRate,0.03
LogisticRegression,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-FalsePositiveRate,0.03
DecisionTree,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-FalsePositiveRate,0.03
NaiveBayes,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-FalsePositiveRate,0.04
KNN,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-FalsePositiveRate,0.04
SVM,SimpleImputer_mean,SimpleImputer_mode,ClusterCentroids,Test-FalsePositiveRate,0.03
