Algorithm,Imputer,Imbalance,Metric,Score
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-F-1,96.89
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-F-1,93.49
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-F-1,97.26
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-F-1,97.98
RandomForest,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-F-1,98.26
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-F-1,98.17
Bagging,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-F-1,97.91
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,97.4
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,97.3
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,93.38
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,96.95
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,97.59
RandomForest,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,98.35
GradientBoosting,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,98.17
Bagging,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,97.74
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,97.12
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,97.07
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,93.74
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,97.15
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,97.64
RandomForest,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,97.91
GradientBoosting,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,97.84
Bagging,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,98.12
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,94.04
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,91.53
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,89.56
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,92.37
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,94.3
RandomForest,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,94.3
GradientBoosting,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,94.14
Bagging,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,93.22
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,97.86
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,97.67
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,92.44
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,97.32
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,98.32
RandomForest,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,98.5
GradientBoosting,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,98.59
Bagging,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,98.31
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,97.92
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,97.47
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,93.53
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,96.92
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,97.87
RandomForest,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,98.15
GradientBoosting,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,98.11
Bagging,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,98.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,97.62
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,97.31
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,93.33
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,96.68
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,97.68
RandomForest,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,98.11
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,98.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,98.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,97.25
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,97.11
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,93.45
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,97.05
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,97.37
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,98.03
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,97.8
Bagging,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,97.6
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,96.99
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,96.09
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,94.63
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,95.79
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,96.95
RandomForest,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,96.99
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,97.03
Bagging,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,97.21
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,98.1
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,97.67
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,92.59
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,97.16
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,98.28
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,98.45
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,98.19
Bagging,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,98.02
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,98.08
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,96.88
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,93.67
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,97.22
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,97.97
RandomForest,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,98.25
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,98.17
Bagging,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,97.91
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,97.39
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,97.28
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,93.56
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,96.91
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,97.57
RandomForest,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,98.34
GradientBoosting,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,98.17
Bagging,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,97.74
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,97.18
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,97.13
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,94.08
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,97.18
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,97.67
RandomForest,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,97.96
GradientBoosting,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,97.9
Bagging,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,98.16
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,96.95
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,95.61
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,94.63
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,96.17
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,97.08
RandomForest,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,97.08
GradientBoosting,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,96.99
Bagging,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,96.52
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,97.93
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,97.76
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,93.1
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,97.41
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,98.36
RandomForest,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,98.53
GradientBoosting,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,98.62
Bagging,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,98.36
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,97.91
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,97.45
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,93.7
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,96.88
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,97.85
RandomForest,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,98.14
GradientBoosting,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,98.11
Bagging,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,98.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,95.25
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,94.62
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,86.66
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,93.36
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,95.36
RandomForest,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,96.22
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,95.99
Bagging,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,95.99
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,94.5
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,94.22
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,86.89
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,94.1
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,94.73
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,96.05
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,95.59
Bagging,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,95.19
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,92.11
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,89.81
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,85.94
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,88.74
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,92.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,92.12
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,92.23
Bagging,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,92.66
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,96.2
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,95.34
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,85.11
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,94.3
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,96.55
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,96.9
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,96.38
Bagging,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,96.03
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,96.16
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,93.76
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,87.34
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,94.44
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,95.93
RandomForest,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,96.51
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,96.33
Bagging,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,95.82
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,94.79
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,94.56
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,87.12
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,93.81
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,95.13
RandomForest,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,96.68
GradientBoosting,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,96.33
Bagging,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,95.48
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,94.36
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,94.25
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,88.13
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,94.37
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,95.34
RandomForest,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,95.92
GradientBoosting,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,95.8
Bagging,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,96.32
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,91.99
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,88.57
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,85.94
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,89.83
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,92.33
RandomForest,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,92.33
GradientBoosting,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,92.11
Bagging,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,90.88
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,95.86
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,95.51
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,86.14
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,94.82
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,96.72
RandomForest,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,97.07
GradientBoosting,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,97.24
Bagging,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,96.72
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,95.82
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,94.9
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,87.4
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,93.76
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,95.7
RandomForest,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,96.28
GradientBoosting,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,96.22
Bagging,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,95.99
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,1713.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,1709.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,1580.0
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,1717.0
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,1731.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,1722.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,1710.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,1715.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,1688.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,1694.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,1571.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,1702.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,1704.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,1709.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,1697.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,1697.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,561.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,557.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,536.0
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,530.0
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,561.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,563.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,563.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,562.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,551.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,547.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,489.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,542.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,559.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,557.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,556.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,550.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,1721.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,1699.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,1588.0
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,1720.0
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,1726.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,1724.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,1716.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,1710.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,1702.0
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,1713.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,1588.0
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,1717.0
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,1718.0
RandomForest,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,1727.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,1716.0
Bagging,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,1709.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,1652.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,1657.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,1542.0
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,1672.0
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,1676.0
RandomForest,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,1666.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,1655.0
Bagging,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,1666.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TP,560.0
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TP,551.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TP,536.0
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TP,539.0
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TP,562.0
RandomForest,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TP,562.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TP,562.0
Bagging,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TP,557.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,550.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,545.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,489.0
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,544.0
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,557.0
RandomForest,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,560.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,559.0
Bagging,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,554.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,1715.0
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,1712.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,1590.0
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,1713.0
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,1724.0
RandomForest,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,1723.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,1714.0
Bagging,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,1716.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FP,45.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FP,52.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FP,62.0
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FP,82.0
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FP,61.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FP,37.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FP,29.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FP,34.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FP,49.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FP,60.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FP,65.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FP,70.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FP,61.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FP,43.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FP,39.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FP,46.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FP,23.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FP,40.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FP,53.0
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FP,20.0
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FP,24.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FP,25.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FP,24.0
