Algorithm,Imputer,Imbalance,Metric,Score
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-F-1,92.62
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-F-1,97.03
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-F-1,97.62
RandomForest,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-F-1,97.8
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-F-1,97.49
Bagging,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-F-1,97.29
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,96.85
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,96.19
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,93.54
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,96.7
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,97.79
RandomForest,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,97.34
GradientBoosting,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,97.02
Bagging,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,96.61
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,96.85
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,96.08
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,93.54
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,96.7
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,97.79
RandomForest,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,97.45
GradientBoosting,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,97.02
Bagging,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,96.91
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,96.85
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,96.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,93.54
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,96.7
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,97.79
RandomForest,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,97.45
GradientBoosting,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,97.02
Bagging,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,97.13
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,97.1
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,96.61
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,94.82
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,96.41
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,97.52
RandomForest,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,97.99
GradientBoosting,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,97.99
Bagging,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,97.59
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,97.1
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,96.19
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,94.82
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,96.41
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,97.52
RandomForest,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,98.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,97.99
Bagging,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,97.11
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,97.2
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,96.6
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,93.8
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,96.2
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,97.6
RandomForest,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,97.7
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,97.2
Bagging,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,96.9
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,97.2
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,96.5
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,93.8
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,96.2
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,97.6
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,97.7
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,97.2
Bagging,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,97.1
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,97.2
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,96.5
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,93.8
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,96.2
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,97.6
RandomForest,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,97.7
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,97.2
Bagging,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,97.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,97.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,95.8
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,93.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,97.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,97.6
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,98.2
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,97.5
Bagging,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,97.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,97.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,95.8
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,93.0
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,97.0
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,97.6
RandomForest,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,97.8
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,97.5
Bagging,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,97.3
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,96.9
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,96.3
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,93.9
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,96.7
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,97.8
RandomForest,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,97.4
GradientBoosting,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,97.1
Bagging,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,96.7
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,96.9
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,96.2
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,93.9
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,96.7
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,97.8
RandomForest,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,97.5
GradientBoosting,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,97.1
Bagging,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,97.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,96.9
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,96.1
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,93.9
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,96.7
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,97.8
RandomForest,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,97.5
GradientBoosting,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,97.1
Bagging,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,97.2
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,97.1
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,96.6
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,95.0
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,96.4
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,97.5
RandomForest,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,98.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,98.0
Bagging,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,97.6
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,97.1
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,96.2
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,95.0
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,96.4
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,97.5
RandomForest,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,98.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,98.0
Bagging,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,97.1
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,94.4
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,93.2
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,87.58
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,92.4
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,95.2
RandomForest,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,95.4
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,94.4
Bagging,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,93.8
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,94.4
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,93.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,87.58
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,92.4
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,95.2
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,95.4
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,94.4
Bagging,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,94.2
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,94.4
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,93.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,87.58
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,92.4
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,95.2
RandomForest,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,95.4
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,94.4
Bagging,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,94.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,94.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,91.6
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,86.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,94.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,95.2
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,96.4
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,95.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,94.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,94.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,91.6
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,86.0
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,94.0
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,95.2
RandomForest,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,95.6
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,95.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,94.6
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,93.8
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,92.6
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,87.78
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,93.4
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,95.6
RandomForest,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,94.8
GradientBoosting,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,94.2
Bagging,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,93.4
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,93.8
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,92.4
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,87.78
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,93.4
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,95.6
RandomForest,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,95.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,94.2
Bagging,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,94.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,93.8
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,92.2
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,87.78
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,93.4
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,95.6
RandomForest,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,95.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,94.2
Bagging,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,94.4
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,94.2
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,93.2
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,90.0
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,92.8
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,95.0
RandomForest,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,96.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,96.0
Bagging,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,95.2
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,94.2
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,92.4
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,90.0
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,92.8
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,95.0
RandomForest,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,96.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,96.0
Bagging,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,94.2
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,479.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,473.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,441.0
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,481.0
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,486.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,478.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,474.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,472.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,479.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,471.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,441.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,481.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,486.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,478.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,474.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,474.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,479.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,471.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,441.0
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,481.0
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,486.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,478.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,474.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,474.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,483.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,478.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,439.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,490.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,493.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,487.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,485.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,484.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,483.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,477.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,439.0
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,490.0
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,493.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,488.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,485.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,484.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,477.0
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,467.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,442.0
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,483.0
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,487.0
RandomForest,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,475.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,472.0
Bagging,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,470.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,477.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,466.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,442.0
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,483.0
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,487.0
RandomForest,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,477.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,472.0
Bagging,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,471.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TP,477.0
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TP,468.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TP,442.0
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TP,483.0
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TP,487.0
RandomForest,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TP,477.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TP,472.0
Bagging,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TP,473.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,486.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,484.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,458.0
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,484.0
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,491.0
RandomForest,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,488.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,488.0
Bagging,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,485.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,486.0
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,480.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,458.0
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,484.0
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,491.0
RandomForest,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,490.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,488.0
Bagging,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,487.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FP,14.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FP,14.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FP,10.0
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FP,26.0
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FP,17.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FP,8.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FP,9.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FP,10.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FP,14.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FP,13.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FP,10.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FP,26.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FP,17.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FP,8.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FP,9.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FP,10.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FP,14.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FP,13.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FP,10.0
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FP,26.0
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FP,17.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FP,8.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FP,9.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FP,11.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FP,13.0
