Algorithm,Imputer,Imbalance,Metric,Score
KNN,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-FalsePositiveRate,0.02
SVM,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-FalsePositiveRate,0.02
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-FalsePositiveRate,0.02
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-FalsePositiveRate,0.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-FalsePositiveRate,0.03
KNN,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-FalsePositiveRate,0.02
SVM,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-FalsePositiveRate,0.02
LogisticRegression,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-FalsePositiveRate,0.02
DecisionTree,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-FalsePositiveRate,0.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-FalsePositiveRate,0.03
KNN,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-FalsePositiveRate,0.02
SVM,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-FalsePositiveRate,0.02
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-FalsePositiveRate,0.02
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-FalsePositiveRate,0.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-FalsePositiveRate,0.03
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-FalsePositiveRate,0.02
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-FalsePositiveRate,0.02
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Train-FalsePositiveRate,0.02
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Train-FalsePositiveRate,0.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Train-FalsePositiveRate,0.03
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Train-FalsePositiveRate,0.02
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Train-FalsePositiveRate,0.02
LogisticRegression,KNNImptuer__SimpleImputer_mode,AllKNN,Train-FalsePositiveRate,0.02
DecisionTree,KNNImptuer__SimpleImputer_mode,AllKNN,Train-FalsePositiveRate,0.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,AllKNN,Train-FalsePositiveRate,0.03
KNN,KNNImptuer__SimpleImputer_mode,AllKNN,Train-FalsePositiveRate,0.02
SVM,KNNImptuer__SimpleImputer_mode,AllKNN,Train-FalsePositiveRate,0.01
LogisticRegression,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-FalsePositiveRate,0.03
DecisionTree,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-FalsePositiveRate,0.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-FalsePositiveRate,0.02
KNN,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-FalsePositiveRate,0.04
SVM,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-FalsePositiveRate,0.03
LogisticRegression,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-FalsePositiveRate,0.02
DecisionTree,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-FalsePositiveRate,0.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-FalsePositiveRate,0.01
KNN,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-FalsePositiveRate,0.02
SVM,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-FalsePositiveRate,0.02
LogisticRegression,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-FalsePositiveRate,0.0
DecisionTree,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-FalsePositiveRate,0.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-FalsePositiveRate,0.01
KNN,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-FalsePositiveRate,0.01
SVM,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-FalsePositiveRate,0.01
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-FalsePositiveRate,0.01
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-FalsePositiveRate,0.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-FalsePositiveRate,0.01
KNN,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-FalsePositiveRate,0.01
SVM,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-FalsePositiveRate,0.01
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-F-1,98.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-F-1,97.38
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-F-1,92.9
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-F-1,97.14
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-F-1,97.9
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-F-1,98.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-F-1,97.47
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-F-1,92.9
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-F-1,97.14
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-F-1,97.9
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-F-1,98.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-F-1,97.24
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-F-1,92.9
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-F-1,97.14
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-F-1,97.9
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-F-1,98.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-F-1,97.38
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-F-1,92.9
KNN,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-F-1,97.14
SVM,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-F-1,97.9
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-F-1,98.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-F-1,97.41
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-F-1,92.9
KNN,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-F-1,97.14
SVM,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-F-1,97.9
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-F-1,98.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-F-1,97.35
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-F-1,92.9
KNN,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-F-1,97.14
SVM,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-F-1,97.9
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-F-1,98.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-F-1,97.32
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-F-1,92.9
KNN,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-F-1,97.14
SVM,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-F-1,97.9
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-F-1,97.33
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-F-1,96.95
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-F-1,93.32
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-F-1,96.96
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-F-1,97.56
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-F-1,97.33
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-F-1,96.67
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-F-1,93.32
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-F-1,96.96
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-F-1,97.56
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-F-1,97.49
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-F-1,96.56
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-F-1,93.2
KNN,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-F-1,96.51
SVM,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-F-1,97.71
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-F-1,97.95
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-F-1,97.18
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-F-1,92.49
KNN,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-F-1,96.45
SVM,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-F-1,97.8
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-F-1,97.29
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-F-1,96.64
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-F-1,93.13
KNN,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-F-1,96.68
SVM,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-F-1,97.42
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-F-1,99.94
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-F-1,99.74
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-F-1,99.94
KNN,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-F-1,99.35
SVM,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-F-1,99.94
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-F-1,99.93
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-F-1,99.67
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-F-1,99.93
KNN,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-F-1,99.14
SVM,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-F-1,99.93
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,97.74
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,96.99
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,93.59
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,96.94
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-F-1,97.72
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,97.74
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,97.07
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,93.59
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,96.94
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-F-1,97.72
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,97.74
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,97.21
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,93.59
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,96.94
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-F-1,97.72
LogisticRegression,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-F-1,97.74
DecisionTree,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-F-1,97.07
NaiveBayes,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-F-1,93.59
KNN,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-F-1,96.94
SVM,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-F-1,97.72
LogisticRegression,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-F-1,97.74
DecisionTree,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-F-1,97.19
NaiveBayes,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-F-1,93.59
KNN,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-F-1,96.94
SVM,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-F-1,97.72
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-F-1,97.74
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-F-1,97.21
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-F-1,93.59
KNN,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-F-1,96.94
SVM,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-F-1,97.72
LogisticRegression,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-F-1,97.74
DecisionTree,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-F-1,97.1
NaiveBayes,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-F-1,93.59
KNN,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-F-1,96.94
SVM,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-F-1,97.72
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,97.27
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,97.15
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,93.32
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,96.77
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-F-1,97.51
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,97.27
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,97.38
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,93.32
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,96.77
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-F-1,97.51
LogisticRegression,KNNImptuer__SimpleImputer_mode,AllKNN,Test-F-1,97.37
DecisionTree,KNNImptuer__SimpleImputer_mode,AllKNN,Test-F-1,96.82
NaiveBayes,KNNImptuer__SimpleImputer_mode,AllKNN,Test-F-1,93.12
KNN,KNNImptuer__SimpleImputer_mode,AllKNN,Test-F-1,96.36
SVM,KNNImptuer__SimpleImputer_mode,AllKNN,Test-F-1,97.62
LogisticRegression,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-F-1,98.2
DecisionTree,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-F-1,97.33
NaiveBayes,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-F-1,94.02
KNN,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-F-1,97.18
SVM,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-F-1,98.17
LogisticRegression,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-F-1,97.09
DecisionTree,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-F-1,96.38
NaiveBayes,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-F-1,94.85
KNN,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-F-1,96.52
SVM,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-F-1,97.1
LogisticRegression,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-F-1,99.65
DecisionTree,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-F-1,99.65
NaiveBayes,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-F-1,98.88
KNN,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-F-1,99.05
SVM,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-F-1,99.71
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-F-1,99.65
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-F-1,99.42
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-F-1,98.12
KNN,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-F-1,99.07
SVM,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-F-1,99.59
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,98.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,97.37
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,93.13
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,97.11
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Accuracy,97.88
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,98.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,97.45
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,93.13
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,97.11
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Accuracy,97.88
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,98.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,97.22
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,93.13
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,97.11
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Accuracy,97.88
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-Accuracy,98.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-Accuracy,97.37
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-Accuracy,93.13
KNN,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-Accuracy,97.11
SVM,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-Accuracy,97.88
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-Accuracy,98.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-Accuracy,97.39
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-Accuracy,93.13
KNN,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-Accuracy,97.11
SVM,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-Accuracy,97.88
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-Accuracy,98.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-Accuracy,97.34
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-Accuracy,93.13
KNN,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-Accuracy,97.11
SVM,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-Accuracy,97.88
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-Accuracy,98.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-Accuracy,97.31
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-Accuracy,93.13
KNN,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-Accuracy,97.11
SVM,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-Accuracy,97.88
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,97.34
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,96.96
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,93.5
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,96.94
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,97.57
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,97.34
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,96.68
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,93.5
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,96.94
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Accuracy,97.57
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-Accuracy,97.78
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-Accuracy,96.96
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-Accuracy,94.13
KNN,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-Accuracy,96.89
SVM,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-Accuracy,97.97
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-Accuracy,97.58
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-Accuracy,96.68
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-Accuracy,91.58
KNN,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-Accuracy,95.77
SVM,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-Accuracy,97.37
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-Accuracy,97.49
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-Accuracy,96.89
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-Accuracy,93.78
KNN,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-Accuracy,96.89
SVM,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-Accuracy,97.61
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-Accuracy,99.94
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-Accuracy,99.74
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-Accuracy,99.94
KNN,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-Accuracy,99.35
SVM,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-Accuracy,99.94
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-Accuracy,99.93
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-Accuracy,99.67
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-Accuracy,99.93
KNN,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-Accuracy,99.15
SVM,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-Accuracy,99.93
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,97.74
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,96.96
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,93.76
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,96.91
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Accuracy,97.71
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,97.74
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,97.05
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,93.76
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,96.91
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Accuracy,97.71
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,97.74
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,97.19
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,93.76
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,96.91
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Accuracy,97.71
LogisticRegression,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-Accuracy,97.74
DecisionTree,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-Accuracy,97.05
NaiveBayes,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-Accuracy,93.76
KNN,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-Accuracy,96.91
SVM,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-Accuracy,97.71
LogisticRegression,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-Accuracy,97.74
DecisionTree,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-Accuracy,97.16
NaiveBayes,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-Accuracy,93.76
KNN,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-Accuracy,96.91
SVM,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-Accuracy,97.71
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-Accuracy,97.74
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-Accuracy,97.19
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-Accuracy,93.76
KNN,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-Accuracy,96.91
SVM,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-Accuracy,97.71
LogisticRegression,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-Accuracy,97.74
